NoDefaultNextMonth (label),Married,Single,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,EducationLevel_ord_0,EducationLevel_ord_1,EducationLevel_ord_2,EducationLevel_ord_3
1.0,0,1,560,90,0,0,0,460,90,1.0,1.0,0.0,0.0
1.0,1,0,140,140,4,6,0,120,140,1.0,1.0,1.0,1.0
1.0,0,1,930,60,0,0,3,920,50,1.0,1.0,1.0,0.0
1.0,0,1,450,40,0,0,0,440,0,1.0,1.0,1.0,0.0
1.0,0,1,1350,110,0,0,0,1150,80,1.0,1.0,1.0,0.0
1.0,0,1,3360,210,0,0,3,3360,110,1.0,1.0,1.0,1.0
1.0,1,0,80,0,0,6,0,80,0,1.0,1.0,1.0,1.0
1.0,0,1,630,0,0,0,6,630,0,1.0,1.0,1.0,0.0
1.0,0,1,460,80,0,6,0,350,80,1.0,1.0,1.0,0.0
1.0,1,0,1880,80,0,0,6,1720,80,1.0,1.0,0.0,0.0
1.0,0,1,3150,230,0,0,6,2940,110,1.0,1.0,1.0,0.0
1.0,0,1,90,150,3,6,0,50,0,1.0,1.0,0.0,0.0
1.0,1,0,1000,90,0,0,0,870,50,1.0,1.0,0.0,0.0
1.0,0,1,70,0,0,6,0,70,0,1.0,1.0,0.0,0.0
1.0,0,1,1470,220,0,0,1,1470,50,1.0,1.0,1.0,1.0
1.0,0,1,80,0,0,6,0,80,0,1.0,1.0,1.0,1.0
1.0,1,0,1050,150,0,0,0,830,0,1.0,1.0,1.0,1.0
1.0,0,1,40,60,6,6,0,0,0,1.0,1.0,1.0,1.0
1.0,1,0,100,110,1,6,0,100,40,1.0,1.0,1.0,0.0
1.0,0,1,470,50,0,2,0,310,50,1.0,1.0,1.0,0.0
1.0,0,1,3140,2430,1,1,2,3110,120,1.0,1.0,1.0,0.0
1.0,0,1,1430,70,0,3,2,1390,70,1.0,1.0,1.0,1.0
1.0,1,0,1480,50,0,0,2,1480,0,1.0,1.0,0.0,0.0
1.0,0,1,820,50,0,0,5,730,50,1.0,1.0,1.0,0.0
1.0,1,0,310,60,0,0,0,210,40,1.0,1.0,1.0,0.0
1.0,1,0,16730,450,0,0,6,11630,450,1.0,1.0,1.0,1.0
1.0,0,1,260,20,0,0,3,260,0,1.0,1.0,1.0,0.0
1.0,1,0,1100,50,0,6,0,990,50,1.0,1.0,1.0,0.0
1.0,1,0,250,360,2,6,0,120,110,1.0,1.0,1.0,1.0
1.0,0,1,1520,60,0,0,6,1500,0,1.0,1.0,0.0,0.0
1.0,0,1,620,110,0,0,6,600,40,1.0,1.0,1.0,0.0
1.0,1,0,1500,80,0,3,3,1490,80,1.0,1.0,1.0,0.0
1.0,0,1,110,150,2,6,0,70,80,1.0,1.0,0.0,0.0
1.0,1,0,710,400,4,6,0,40,90,1.0,1.0,1.0,1.0
1.0,1,0,6780,220,0,0,1,6780,220,1.0,1.0,1.0,1.0
1.0,0,1,940,160,1,2,3,940,0,1.0,1.0,1.0,1.0
1.0,1,0,1580,460,0,0,0,970,50,1.0,1.0,0.0,0.0
1.0,1,0,1000,640,2,6,0,10,0,1.0,1.0,1.0,1.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
1.0,0,1,7490,310,0,0,6,7250,280,1.0,1.0,1.0,0.0
1.0,0,1,870,60,0,0,6,850,0,1.0,1.0,0.0,0.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,1,0,2150,2060,1,1,0,410,2060,1.0,1.0,0.0,0.0
1.0,1,0,490,80,0,0,1,380,30,1.0,1.0,0.0,0.0
1.0,0,1,860,60,0,0,6,820,60,1.0,1.0,1.0,1.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
1.0,0,1,9930,390,0,0,0,9120,380,1.0,1.0,1.0,1.0
1.0,0,1,330,50,0,6,0,290,0,1.0,1.0,1.0,1.0
1.0,1,0,780,780,3,6,0,30,250,1.0,1.0,1.0,0.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,610,50,0,0,6,580,50,1.0,1.0,1.0,0.0
1.0,1,0,60,30,1,6,0,30,0,1.0,1.0,1.0,0.0
1.0,0,1,280,2860,2,6,0,40,50,1.0,1.0,1.0,0.0
1.0,1,0,350,310,3,6,0,0,80,1.0,1.0,0.0,0.0
1.0,0,1,870,60,0,0,0,830,20,1.0,1.0,1.0,1.0
1.0,1,0,2660,110,0,0,6,2660,100,1.0,1.0,0.0,0.0
1.0,0,1,7560,460,0,0,0,7510,330,1.0,1.0,1.0,1.0
1.0,0,1,1180,90,0,0,6,1080,60,1.0,1.0,1.0,1.0
1.0,0,1,100,100,3,6,0,50,0,1.0,1.0,1.0,1.0
1.0,1,0,1570,70,0,4,2,1530,70,1.0,1.0,0.0,0.0
1.0,0,1,60,60,1,6,0,10,60,1.0,1.0,0.0,0.0
1.0,1,0,100,80,1,6,0,60,80,1.0,1.0,1.0,1.0
1.0,1,0,4030,190,0,0,6,3870,190,1.0,1.0,0.0,0.0
1.0,1,0,450,60,0,4,0,350,40,1.0,1.0,0.0,0.0
1.0,1,0,850,110,0,0,5,720,110,1.0,1.0,0.0,0.0
1.0,1,0,70,0,0,6,0,70,0,1.0,1.0,0.0,0.0
1.0,0,1,5550,500,0,0,0,5460,190,1.0,1.0,1.0,0.0
1.0,0,1,80,0,0,6,0,80,0,1.0,1.0,1.0,0.0
1.0,1,0,1540,400,0,0,6,1540,200,1.0,1.0,0.0,0.0
1.0,1,0,6200,620,0,0,6,5900,260,1.0,1.0,1.0,1.0
1.0,0,1,610,60,0,0,6,540,0,1.0,1.0,1.0,0.0
1.0,0,1,70,70,2,6,0,20,0,1.0,1.0,1.0,1.0
1.0,1,0,2560,460,0,0,4,1930,0,1.0,1.0,0.0,0.0
1.0,0,1,100,90,3,6,0,100,0,1.0,1.0,1.0,1.0
1.0,1,0,1000,60,0,3,0,850,50,1.0,1.0,1.0,0.0
1.0,0,1,950,120,0,0,0,790,120,1.0,1.0,1.0,0.0
1.0,1,0,1080,1080,3,6,0,100,0,1.0,1.0,1.0,1.0
1.0,1,0,1490,120,0,0,6,1290,60,1.0,1.0,1.0,0.0
1.0,1,0,1490,110,0,0,6,1380,70,1.0,1.0,1.0,0.0
1.0,0,1,5100,400,0,0,6,4920,210,1.0,1.0,1.0,0.0
1.0,0,1,360,330,1,4,0,360,0,1.0,1.0,1.0,0.0
1.0,0,1,1000,310,0,0,0,880,150,1.0,1.0,0.0,0.0
1.0,1,0,2430,170,0,0,6,2260,0,1.0,1.0,1.0,1.0
1.0,1,0,160,160,1,6,0,0,160,1.0,1.0,1.0,1.0
1.0,0,1,440,60,0,0,0,390,0,1.0,1.0,1.0,0.0
1.0,0,1,300,300,2,6,0,40,40,1.0,1.0,1.0,1.0
1.0,0,1,220,220,3,6,0,100,0,1.0,1.0,1.0,1.0
1.0,0,1,2380,2470,1,3,0,550,90,1.0,1.0,1.0,0.0
1.0,1,0,980,310,0,6,0,570,310,1.0,1.0,1.0,1.0
1.0,0,1,2060,310,0,0,0,1740,0,1.0,1.0,1.0,1.0
1.0,1,0,2580,340,0,0,6,2440,150,1.0,1.0,1.0,1.0
1.0,1,0,7660,320,0,0,0,6880,270,1.0,1.0,1.0,0.0
1.0,0,1,2490,190,0,0,0,2330,120,1.0,1.0,1.0,0.0
1.0,1,0,460,60,0,0,0,400,40,1.0,1.0,1.0,0.0
1.0,1,0,1110,90,0,0,6,650,0,1.0,1.0,1.0,0.0
1.0,0,1,130,10,1,6,0,130,0,1.0,1.0,1.0,0.0
1.0,1,0,10,10,0,6,0,10,10,1.0,1.0,1.0,0.0
1.0,0,1,290,1620,1,6,0,190,150,1.0,1.0,1.0,1.0
1.0,1,0,6840,250,0,0,6,6840,0,1.0,1.0,1.0,0.0
1.0,1,0,40,40,3,6,0,10,20,1.0,1.0,1.0,0.0
1.0,0,1,430,50,0,0,0,320,40,1.0,1.0,1.0,1.0
1.0,1,0,1550,580,1,2,3,1520,60,1.0,1.0,0.0,0.0
1.0,0,1,3410,400,0,4,0,3010,180,1.0,1.0,1.0,1.0
1.0,1,0,1470,60,0,3,2,1470,0,1.0,1.0,1.0,1.0
1.0,1,0,10,10,1,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,170,170,2,6,0,160,160,1.0,1.0,1.0,1.0
1.0,1,0,580,580,2,6,0,30,120,1.0,1.0,1.0,1.0
1.0,0,1,470,160,0,1,0,330,0,1.0,1.0,1.0,0.0
1.0,0,1,50,50,1,6,0,40,30,1.0,1.0,1.0,0.0
1.0,0,0,1510,1380,1,3,2,150,1380,1.0,1.0,1.0,0.0
1.0,1,0,1170,150,0,6,0,890,150,1.0,1.0,1.0,0.0
1.0,1,0,980,60,0,0,0,980,60,1.0,1.0,0.0,0.0
1.0,1,0,870,0,5,5,0,870,0,1.0,1.0,1.0,0.0
1.0,0,1,4630,3660,1,2,2,4630,90,1.0,1.0,1.0,0.0
1.0,1,0,3890,290,0,0,6,3820,140,1.0,1.0,1.0,0.0
1.0,1,0,3650,530,0,0,5,3530,180,1.0,1.0,1.0,0.0
1.0,1,0,60,50,3,6,0,10,20,1.0,1.0,1.0,1.0
1.0,0,1,11430,8520,0,0,6,11430,490,1.0,1.0,1.0,1.0
1.0,0,1,20,20,0,6,0,20,20,1.0,1.0,1.0,1.0
1.0,0,1,5540,2300,1,1,2,5340,370,1.0,1.0,1.0,1.0
1.0,1,0,3840,180,0,0,2,3830,180,1.0,1.0,1.0,0.0
1.0,0,1,100,100,1,6,0,90,100,1.0,1.0,1.0,1.0
1.0,0,1,2150,270,0,0,0,2150,150,1.0,1.0,1.0,0.0
1.0,0,1,20,0,0,6,0,20,0,1.0,1.0,0.0,0.0
1.0,1,0,2170,170,0,0,6,1980,70,1.0,1.0,1.0,1.0
1.0,0,1,320,40,0,6,0,240,40,1.0,1.0,1.0,1.0
1.0,0,1,1490,120,0,0,0,1360,60,1.0,1.0,1.0,0.0
1.0,0,1,30,0,0,6,0,30,0,1.0,1.0,0.0,0.0
1.0,0,1,610,50,0,0,6,520,0,1.0,1.0,1.0,0.0
1.0,1,0,2160,80,0,0,6,2160,80,1.0,1.0,0.0,0.0
1.0,0,1,750,430,3,6,0,10,20,1.0,1.0,1.0,1.0
1.0,1,0,70,0,0,0,0,70,0,1.0,1.0,1.0,0.0
1.0,0,1,190,0,0,6,0,190,0,1.0,1.0,1.0,1.0
1.0,1,0,2970,140,0,0,2,2970,140,1.0,1.0,1.0,0.0
1.0,0,1,240,50,0,6,0,190,0,1.0,1.0,1.0,1.0
1.0,1,0,660,330,1,5,1,10,10,1.0,1.0,0.0,0.0
1.0,1,0,20,20,1,6,0,10,10,1.0,1.0,1.0,1.0
1.0,0,0,1890,140,0,1,4,1830,100,1.0,1.0,1.0,0.0
1.0,0,1,290,40,0,0,4,240,30,1.0,1.0,1.0,0.0
1.0,1,0,830,860,1,0,0,760,60,1.0,0.0,0.0,0.0
1.0,0,1,40,70,2,6,0,30,20,1.0,1.0,1.0,0.0
1.0,1,0,4150,690,0,0,5,3380,690,1.0,1.0,0.0,0.0
1.0,1,0,1110,50,0,0,0,1050,50,1.0,1.0,1.0,0.0
1.0,0,1,1090,560,1,2,0,510,30,1.0,1.0,1.0,0.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
1.0,0,1,50,0,0,6,0,50,0,1.0,1.0,1.0,0.0
1.0,0,1,1380,90,0,0,1,1380,60,1.0,1.0,1.0,1.0
1.0,1,0,10,20,1,6,0,10,10,1.0,1.0,1.0,0.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,1730,90,0,0,3,1700,80,1.0,1.0,1.0,0.0
1.0,1,0,1620,60,0,0,0,1480,60,1.0,1.0,1.0,0.0
1.0,1,0,30,30,2,6,0,20,30,1.0,1.0,1.0,0.0
1.0,1,0,380,30,0,6,0,340,30,1.0,1.0,0.0,0.0
1.0,0,1,90,80,1,6,0,70,60,1.0,1.0,1.0,1.0
1.0,1,0,10,10,2,6,0,0,10,1.0,1.0,1.0,1.0
1.0,0,1,910,100,0,0,6,780,100,1.0,1.0,0.0,0.0
1.0,0,1,620,60,0,0,6,590,40,1.0,1.0,1.0,0.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
1.0,1,0,50,50,2,6,0,20,50,1.0,1.0,0.0,0.0
1.0,0,1,620,60,0,0,6,620,0,1.0,1.0,1.0,0.0
1.0,0,1,190,40,0,6,0,190,40,1.0,1.0,1.0,0.0
1.0,0,1,630,50,0,4,2,590,50,1.0,1.0,1.0,0.0
1.0,0,1,2730,100,0,0,3,2730,100,1.0,1.0,1.0,1.0
1.0,1,0,20,20,1,6,0,20,0,1.0,1.0,0.0,0.0
1.0,1,0,3000,250,0,0,6,2670,250,1.0,1.0,1.0,1.0
1.0,0,1,240,340,3,6,0,40,30,1.0,1.0,1.0,1.0
1.0,0,1,1490,120,0,0,6,1280,50,1.0,1.0,0.0,0.0
1.0,1,0,280,40,0,6,0,240,40,1.0,1.0,1.0,1.0
1.0,0,1,440,40,0,0,0,410,0,1.0,1.0,0.0,0.0
1.0,1,0,500,90,0,5,0,390,90,1.0,1.0,1.0,1.0
1.0,0,1,280,40,0,6,0,190,40,1.0,1.0,1.0,1.0
1.0,0,1,540,50,0,0,0,440,40,1.0,1.0,1.0,1.0
1.0,1,0,140,120,3,6,0,140,110,1.0,1.0,1.0,1.0
1.0,0,1,180,20,0,0,0,170,20,1.0,1.0,0.0,0.0
1.0,0,1,670,30,0,2,3,660,30,1.0,1.0,1.0,1.0
1.0,1,0,270,260,3,6,0,20,0,1.0,1.0,1.0,0.0
1.0,0,1,30,0,0,6,0,30,0,1.0,1.0,1.0,0.0
1.0,0,1,270,50,0,0,5,270,0,1.0,1.0,1.0,0.0
1.0,1,0,690,140,0,0,0,500,90,1.0,1.0,1.0,0.0
1.0,0,1,1040,180,0,0,0,830,120,1.0,1.0,1.0,1.0
1.0,0,1,1850,110,0,0,6,1850,0,1.0,1.0,1.0,0.0
1.0,0,1,2170,170,0,0,4,1900,80,1.0,1.0,1.0,1.0
1.0,0,1,1510,60,0,0,2,1480,60,1.0,1.0,1.0,0.0
1.0,0,1,2930,980,2,5,0,2930,980,1.0,1.0,0.0,0.0
1.0,0,0,270,40,0,0,3,180,40,1.0,1.0,1.0,0.0
1.0,1,0,890,90,0,0,0,670,90,1.0,1.0,1.0,0.0
1.0,1,0,80,0,0,6,0,80,0,1.0,1.0,1.0,1.0
1.0,0,1,2890,210,0,0,5,2650,130,1.0,1.0,1.0,0.0
1.0,1,0,1520,370,0,0,3,1520,60,1.0,1.0,1.0,0.0
1.0,0,1,270,50,0,1,0,270,30,1.0,1.0,1.0,1.0
1.0,1,0,840,50,0,0,0,800,40,1.0,1.0,1.0,0.0
1.0,1,0,6690,500,0,0,6,6050,500,1.0,1.0,1.0,0.0
1.0,0,1,500,80,0,2,0,500,50,1.0,1.0,1.0,0.0
1.0,1,0,400,0,0,5,0,400,0,1.0,1.0,0.0,0.0
1.0,1,0,50,60,1,6,0,10,60,1.0,1.0,1.0,0.0
1.0,0,1,50,60,2,6,0,0,60,1.0,1.0,1.0,1.0
1.0,0,0,580,110,0,0,0,190,100,1.0,1.0,1.0,0.0
1.0,0,1,1600,380,0,2,0,1480,160,1.0,1.0,1.0,0.0
1.0,0,1,280,40,0,6,0,140,30,1.0,1.0,0.0,0.0
1.0,0,1,1650,200,0,0,6,1490,200,1.0,1.0,1.0,1.0
1.0,1,0,1000,90,0,0,0,850,50,1.0,1.0,1.0,0.0
1.0,1,0,2480,160,0,0,6,2480,90,1.0,1.0,1.0,0.0
1.0,1,0,4340,340,0,0,6,3980,0,1.0,1.0,1.0,0.0
1.0,0,1,130,40,1,6,0,130,20,1.0,1.0,1.0,1.0
1.0,0,1,18650,13190,0,0,6,18650,620,1.0,1.0,1.0,0.0
1.0,0,1,4930,250,0,2,3,4800,250,1.0,1.0,1.0,1.0
1.0,1,0,1590,150,0,3,0,1460,0,1.0,1.0,1.0,0.0
1.0,0,1,380,70,1,2,0,380,70,1.0,1.0,1.0,0.0
1.0,0,0,5850,420,0,0,6,5380,240,1.0,1.0,1.0,1.0
1.0,0,1,2350,190,0,0,5,2310,180,1.0,1.0,1.0,1.0
1.0,1,0,300,90,1,1,0,80,90,1.0,1.0,0.0,0.0
1.0,1,0,3990,160,0,0,2,3930,160,1.0,1.0,1.0,1.0
1.0,0,1,710,90,0,6,0,560,90,1.0,1.0,1.0,1.0
1.0,1,0,140,430,2,6,0,140,0,1.0,1.0,0.0,0.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,20,20,1,6,0,0,20,1.0,1.0,1.0,1.0
1.0,1,0,1940,150,0,0,0,1580,90,1.0,1.0,1.0,0.0
1.0,0,1,1060,50,0,0,0,1040,40,1.0,1.0,1.0,0.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,0.0,0.0
1.0,0,1,930,80,0,0,6,880,0,1.0,1.0,1.0,0.0
1.0,0,1,840,150,0,0,5,640,150,1.0,1.0,1.0,0.0
1.0,0,1,310,50,0,0,6,310,0,1.0,1.0,1.0,0.0
1.0,0,0,300,100,0,0,3,300,60,1.0,1.0,0.0,0.0
1.0,0,1,5480,460,0,0,5,4780,460,1.0,1.0,1.0,1.0
1.0,0,1,510,50,0,0,0,440,50,1.0,1.0,1.0,0.0
1.0,1,0,590,150,0,0,2,450,90,1.0,1.0,1.0,0.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,1,0,1530,60,0,0,3,1500,60,1.0,1.0,1.0,0.0
1.0,0,1,450,80,0,0,0,390,0,1.0,1.0,1.0,0.0
1.0,1,0,2790,120,0,0,0,2790,100,1.0,1.0,1.0,0.0
1.0,0,1,810,440,2,6,0,360,380,1.0,1.0,1.0,0.0
1.0,1,0,930,80,0,0,6,860,60,1.0,1.0,0.0,0.0
1.0,0,1,80,0,0,6,0,80,0,1.0,1.0,1.0,0.0
1.0,0,1,40,40,1,6,0,0,40,1.0,1.0,1.0,1.0
1.0,0,1,1180,130,0,0,0,1000,130,1.0,1.0,1.0,0.0
1.0,0,1,730,80,0,0,0,670,0,1.0,1.0,1.0,1.0
1.0,0,1,390,400,2,6,0,190,0,1.0,1.0,1.0,1.0
1.0,1,0,1410,60,0,0,0,1270,60,1.0,1.0,0.0,0.0
1.0,1,0,3410,130,0,0,6,3390,120,1.0,1.0,1.0,0.0
1.0,1,0,2080,290,0,0,0,1760,290,1.0,1.0,1.0,0.0
1.0,0,1,840,50,0,0,1,320,40,1.0,1.0,1.0,0.0
1.0,0,1,1360,30,4,5,1,1360,30,1.0,1.0,0.0,0.0
1.0,1,0,90,90,1,6,0,20,20,1.0,1.0,1.0,1.0
1.0,1,0,2110,2110,2,5,0,60,40,1.0,1.0,1.0,1.0
1.0,1,0,620,50,0,0,6,620,50,1.0,1.0,0.0,0.0
1.0,1,0,6030,720,0,0,6,5980,250,1.0,1.0,1.0,0.0
1.0,0,1,110,110,2,6,0,90,110,1.0,1.0,1.0,1.0
1.0,1,0,840,840,1,6,0,20,20,1.0,1.0,1.0,0.0
1.0,0,1,2170,240,0,2,0,2130,110,1.0,1.0,1.0,0.0
1.0,0,1,810,60,0,2,3,770,60,1.0,1.0,1.0,1.0
1.0,0,1,1030,660,2,6,0,910,150,1.0,1.0,1.0,0.0
1.0,0,1,240,90,0,3,0,120,40,1.0,1.0,1.0,0.0
1.0,0,1,710,60,0,0,0,580,50,1.0,1.0,1.0,1.0
1.0,1,0,0,40,5,6,0,0,0,1.0,1.0,0.0,0.0
1.0,0,1,1020,830,2,1,1,90,130,1.0,1.0,1.0,1.0
1.0,1,0,1450,110,0,0,6,1370,90,1.0,1.0,0.0,0.0
1.0,0,1,80,40,0,6,0,80,40,1.0,1.0,0.0,0.0
1.0,1,0,2040,670,0,0,3,1820,670,1.0,1.0,1.0,0.0
1.0,1,0,20,20,1,6,0,10,10,1.0,1.0,1.0,1.0
1.0,1,0,1870,150,0,0,0,1640,90,1.0,1.0,1.0,1.0
1.0,1,0,170,40,0,0,0,90,30,1.0,1.0,1.0,0.0
1.0,0,1,940,140,0,0,6,740,140,1.0,1.0,0.0,0.0
1.0,1,0,30,20,2,6,0,30,0,1.0,1.0,1.0,1.0
1.0,0,1,610,90,0,0,2,430,60,1.0,1.0,0.0,0.0
1.0,1,0,110,110,3,6,0,20,30,1.0,1.0,1.0,0.0
1.0,1,0,1490,120,0,0,0,1130,120,1.0,1.0,1.0,0.0
1.0,0,1,1430,920,1,0,5,1430,50,1.0,1.0,0.0,0.0
1.0,1,0,370,80,3,6,0,370,10,1.0,1.0,1.0,1.0
1.0,1,0,140,0,0,6,0,140,0,1.0,1.0,1.0,1.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,80,0,0,6,0,80,0,1.0,1.0,1.0,0.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,1,0,610,50,0,0,6,520,40,1.0,1.0,1.0,0.0
1.0,0,1,3120,280,0,0,6,2910,280,1.0,1.0,1.0,0.0
1.0,1,0,30,60,2,6,0,30,10,1.0,1.0,1.0,1.0
1.0,0,1,310,30,0,2,0,290,0,1.0,1.0,1.0,0.0
1.0,0,1,440,90,0,0,0,320,90,1.0,1.0,1.0,0.0
1.0,0,1,50,50,1,6,0,20,20,1.0,1.0,1.0,1.0
1.0,1,0,260,200,3,6,0,160,200,1.0,1.0,1.0,1.0
1.0,1,0,80,0,0,6,0,80,0,1.0,1.0,1.0,0.0
1.0,1,0,2470,180,0,0,6,2470,0,1.0,1.0,0.0,0.0
1.0,1,0,250,470,2,6,0,0,470,1.0,1.0,1.0,0.0
1.0,0,1,2710,2720,2,5,0,40,40,1.0,1.0,1.0,0.0
1.0,0,1,10,0,0,6,0,10,0,1.0,1.0,1.0,0.0
1.0,0,1,160,160,3,6,0,150,160,1.0,1.0,1.0,0.0
1.0,0,1,210,210,2,6,0,50,210,1.0,1.0,1.0,1.0
1.0,0,1,40,0,0,6,0,40,0,1.0,1.0,1.0,0.0
1.0,1,0,2390,110,0,0,6,2390,110,1.0,1.0,1.0,0.0
1.0,1,0,2520,190,0,0,2,2390,40,1.0,1.0,1.0,0.0
1.0,0,1,1280,90,0,0,6,1170,60,1.0,1.0,1.0,1.0
1.0,1,0,80,0,0,6,0,80,0,1.0,1.0,1.0,1.0
1.0,0,1,140,90,1,6,0,140,40,1.0,1.0,1.0,1.0
1.0,1,0,330,60,0,6,0,190,30,1.0,1.0,1.0,0.0
1.0,1,0,70,0,0,6,0,70,0,1.0,1.0,0.0,0.0
1.0,1,0,140,0,0,6,0,140,0,1.0,1.0,1.0,1.0
1.0,1,0,910,80,0,0,6,810,50,1.0,1.0,0.0,0.0
1.0,0,1,50,50,0,6,0,50,50,1.0,1.0,1.0,0.0
1.0,0,1,670,50,0,0,0,650,40,1.0,1.0,1.0,0.0
1.0,1,0,930,70,0,0,6,860,50,1.0,1.0,1.0,0.0
1.0,0,1,240,30,0,6,0,240,30,1.0,1.0,1.0,1.0
1.0,1,0,1450,120,0,0,0,1240,60,1.0,1.0,1.0,1.0
1.0,0,1,3040,4360,2,1,0,2450,0,1.0,1.0,0.0,0.0
1.0,0,1,1020,310,0,3,0,760,310,1.0,1.0,1.0,1.0
1.0,1,0,740,80,0,0,1,690,0,1.0,1.0,0.0,0.0
1.0,1,0,4600,3300,1,0,3,4530,160,1.0,1.0,1.0,1.0
1.0,1,0,380,140,0,2,0,250,140,1.0,1.0,1.0,0.0
1.0,1,0,3770,150,0,0,0,3490,150,1.0,1.0,1.0,0.0
1.0,0,1,1550,400,0,0,2,1020,180,1.0,1.0,1.0,1.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,10210,2480,0,3,2,10210,10,1.0,1.0,1.0,1.0
1.0,1,0,5670,270,0,0,0,5220,200,1.0,1.0,1.0,0.0
1.0,1,0,4670,340,0,0,0,4050,150,1.0,1.0,1.0,1.0
1.0,0,1,4740,2700,1,0,0,4700,150,1.0,1.0,1.0,0.0
1.0,1,0,610,50,1,3,3,610,50,1.0,1.0,0.0,0.0
1.0,0,1,2270,100,0,0,0,2070,100,1.0,1.0,0.0,0.0
1.0,1,0,3450,190,0,0,4,3450,0,1.0,1.0,1.0,0.0
1.0,0,1,610,70,0,0,0,480,0,1.0,1.0,1.0,0.0
1.0,1,0,2370,310,0,1,2,2320,90,1.0,1.0,0.0,0.0
1.0,0,1,4910,500,0,0,0,4260,410,1.0,1.0,1.0,1.0
1.0,0,1,1260,1260,1,4,0,60,0,1.0,1.0,1.0,1.0
1.0,0,0,50,0,0,6,0,50,0,1.0,1.0,1.0,1.0
1.0,1,0,4030,180,0,0,4,2300,70,1.0,1.0,0.0,0.0
1.0,1,0,720,90,0,0,0,600,0,1.0,1.0,1.0,0.0
1.0,1,0,1380,60,0,0,2,1350,50,1.0,1.0,0.0,0.0
1.0,1,0,380,100,0,0,0,290,30,1.0,1.0,0.0,0.0
1.0,1,0,10,10,0,6,0,10,10,1.0,1.0,1.0,0.0
1.0,1,0,4550,240,0,0,4,4360,240,1.0,1.0,1.0,0.0
1.0,1,0,70,0,0,6,0,70,0,1.0,1.0,0.0,0.0
1.0,1,0,13110,500,0,0,4,13110,460,1.0,1.0,1.0,0.0
1.0,1,0,1570,320,0,0,4,1550,50,1.0,1.0,0.0,0.0
1.0,0,1,2270,230,0,0,4,2220,0,1.0,1.0,1.0,1.0
1.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,2460,210,0,0,4,2290,210,1.0,1.0,1.0,1.0
1.0,0,1,270,170,1,6,0,270,30,1.0,1.0,1.0,0.0
1.0,0,1,790,70,0,2,3,710,50,1.0,1.0,1.0,0.0
1.0,0,1,6280,460,0,0,2,6280,240,1.0,1.0,1.0,0.0
1.0,0,1,3030,160,0,0,4,2260,160,1.0,1.0,1.0,0.0
1.0,0,1,440,60,0,0,0,250,40,1.0,1.0,1.0,0.0
1.0,0,1,930,130,0,0,6,830,40,1.0,1.0,1.0,0.0
1.0,0,1,2160,160,0,0,0,2000,0,1.0,1.0,1.0,0.0
1.0,0,1,1490,150,0,0,3,1490,120,1.0,1.0,1.0,0.0
1.0,0,1,2700,150,0,0,3,2700,90,1.0,1.0,1.0,0.0
1.0,0,1,3450,170,0,0,6,3280,170,1.0,1.0,1.0,0.0
1.0,0,1,2350,170,0,0,6,2310,100,1.0,1.0,1.0,0.0
1.0,0,1,840,100,0,0,0,690,0,1.0,1.0,1.0,0.0
1.0,0,1,330,90,0,6,0,130,90,1.0,1.0,1.0,1.0
1.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
1.0,0,1,13860,540,0,0,6,13510,490,1.0,1.0,1.0,0.0
1.0,1,0,2750,230,0,0,6,2410,230,1.0,1.0,0.0,0.0
1.0,1,0,3620,350,0,0,6,3440,0,1.0,0.0,0.0,0.0
1.0,1,0,610,90,1,1,5,500,90,1.0,1.0,0.0,0.0
1.0,1,0,1030,310,1,1,0,750,90,1.0,1.0,1.0,1.0
1.0,0,1,920,100,0,0,3,920,0,1.0,1.0,1.0,0.0
